history_id,track_id,listened_at,device,ms_played
6260,287,2026-07-17 22:52:21,Web,243881.0
6261,689,2025-09-28 13:22:29,Smart TV,291937.0
6262,868,2025-08-09 11:41:13,Mobile,124266.0
6263,350,2025-03-01 18:46:53,Tablet,55788.0
6264,496,2025-04-06 07:38:06,Unknown,71019.0
6265,496,2024-12-22 21:10:21,Unknown,292837.0
6266,484,2026-02-22 09:31:36,Desktop,107023.0
6267,362,2026-04-10 13:27:47,Unknown,295905.0
6268,371,2024-10-22 12:39:11,Mobile,90096.0
6269,785,2024-07-02 16:56:18,Mobile,82738.0
6270,580,2025-09-03 04:34:17,Desktop,165416.0
6271,1016,2025-12-18 01:59:30,Web,45882.0
6272,69,2024-05-12 19:06:08,Smart TV,220721.0
6273,6,2026-03-10 22:59:08,Web,217685.0
6274,561,2024-07-31 07:33:34,Desktop,108748.0
6275,769,2026-09-10 07:34:30,Web,80314.0
6276,152,2025-12-28 14:41:22,Tablet,120612.0
6277,1015,2024-02-08 06:13:40,Unknown,119231.0
6278,181,2024-10-02 23:17:43,Web,357423.0
6279,196,2025-05-01 04:45:31,Tablet,143132.0
6280,750,2024-02-14 09:35:03,Web,265826.0
6281,1098,2025-01-07 06:10:13,Desktop,137845.0
6282,504,2024-12-07 10:27:37,Desktop,217387.0
6283,526,2024-02-06 11:38:04,Desktop,322202.0
6284,94,2026-02-21 14:46:03,Desktop,180762.0
6285,35,2024-01-05 09:41:49,Tablet,81975.0
6286,277,2025-04-29 13:14:42,Web,181206.0
6287,106,2025-06-02 17:54:23,Tablet,38266.0
6288,462,2024-08-12 12:10:39,Desktop,94940.0
6289,1043,2025-01-14 21:29:01,Desktop,241046.0
6290,1140,2024-09-23 07:38:31,Web,260020.0
6291,1086,2026-03-20 14:10:58,Web,148889.0
6292,737,2025-05-15 07:35:28,Tablet,300489.0
6293,7,2025-04-16 22:42:35,Smart TV,375280.0
6294,796,2024-01-01 21:02:40,Web,154616.0
6295,934,2026-06-24 13:28:52,Web,27491.0
6296,32,2024-12-07 15:00:50,Web,261263.0
6297,1057,2025-09-01 22:16:48,Unknown,141873.0
6298,815,2024-11-26 19:28:31,Smart TV,266494.0
6299,273,2024-06-16 07:21:10,Web,54909.0
6300,492,2024-01-19 02:13:49,Tablet,180169.0
6301,216,2026-06-07 01:21:13,Smart TV,251966.0
6302,207,2026-01-26 08:57:56,Tablet,97851.0
6303,161,2026-02-19 03:18:35,Desktop,258734.0
6304,102,2026-05-06 05:36:23,Desktop,199509.0
6305,443,2024-06-10 20:09:44,Mobile,131310.0
6306,553,2024-01-03 04:47:29,Web,154845.0
6307,280,2024-05-29 09:30:42,Web,263808.0
6308,492,2024-01-23 05:24:45,Unknown,125112.0
6309,115,2024-01-16 00:59:29,Tablet,76664.0
6310,351,2025-07-11 05:51:57,Mobile,145994.0
6311,1001,2025-08-03 03:29:27,Desktop,131350.0
6312,332,2025-09-10 11:44:58,Smart TV,267316.0
6313,842,2024-07-07 21:25:20,Tablet,127911.0
6314,563,2025-02-21 17:46:28,Tablet,324847.0
6315,931,2025-04-14 21:07:04,Mobile,198361.0
6316,564,2024-01-04 20:05:29,Mobile,116012.0
6317,111,2025-02-05 08:57:21,Mobile,352543.0
6318,264,2025-05-11 06:50:00,Web,365664.0
6319,867,2025-04-26 05:57:58,Desktop,89709.0
6320,880,2024-07-10 21:23:51,Tablet,90447.0
6321,1117,2025-08-08 17:08:14,Desktop,180115.0
6322,1114,2026-01-13 06:38:15,Tablet,219555.0
6323,320,2024-03-06 10:10:16,Desktop,125750.0
6324,382,2024-06-13 19:17:58,Unknown,161667.0
6325,170,2024-07-20 18:12:29,Unknown,247160.0
6326,335,2024-08-10 12:18:02,Desktop,202874.0
6327,994,2025-11-28 00:59:52,Web,163089.0
6328,87,2026-06-17 03:29:29,Desktop,186084.0
6329,638,2024-12-12 05:50:24,Web,88578.0
6330,758,2025-02-01 16:07:15,Unknown,226971.0
6331,1162,2024-08-13 20:56:43,Unknown,172958.0
6332,714,2024-02-05 10:10:40,Tablet,85877.0
6333,388,2024-07-20 23:24:02,Web,187757.0
6334,403,2026-05-29 12:27:07,Desktop,153214.0
6335,425,2026-01-02 19:00:57,Tablet,159340.0
6336,748,2026-03-17 22:43:27,Tablet,62015.0
6337,45,2024-12-14 08:49:19,Unknown,179751.0
6338,549,2024-12-14 20:26:22,Mobile,220644.0
6339,1042,2025-12-17 06:44:30,Desktop,132757.0
6340,461,2024-07-05 06:57:26,Tablet,49530.0
6341,863,2026-06-13 02:33:00,Web,161322.0
6342,1031,2026-04-25 10:50:56,Smart TV,168039.0
6343,717,2024-06-21 22:33:54,Unknown,43395.0
6344,752,2026-09-04 23:31:54,Tablet,113065.0
6345,781,2025-08-08 04:57:55,Unknown,256590.0
6346,2,2026-02-03 06:17:17,Unknown,109144.0
6347,756,2026-04-02 23:07:29,Unknown,136604.0
6348,212,2026-03-26 04:01:32,Web,263422.0
6349,728,2026-01-26 14:56:42,Mobile,77721.0
6350,293,2025-03-08 14:51:37,Tablet,201941.0
6351,54,2026-03-15 23:34:11,Mobile,314242.0
6352,642,2025-08-05 14:38:49,Desktop,136569.0
6353,869,2026-04-21 09:42:28,Web,79169.0
6354,407,2026-01-02 05:40:31,Unknown,44406.0
6355,461,2024-05-23 14:51:14,Desktop,236744.0
6356,612,2026-06-08 02:08:08,Desktop,293384.0
6357,980,2024-03-13 12:34:09,Web,74839.0
6358,390,2026-03-24 04:21:37,Unknown,50954.0
6359,843,2025-06-30 09:00:34,Unknown,191330.0
6360,748,2024-09-03 02:50:27,Web,242308.0
6361,335,2026-01-25 14:37:51,Smart TV,114921.0
6362,1125,2025-04-19 02:14:52,Unknown,172535.0
6363,781,2024-10-24 10:15:37,Desktop,98697.0
6364,76,2025-04-22 23:59:42,Mobile,175636.0
6365,82,2026-01-19 02:31:08,Web,197828.0
6366,594,2025-06-20 00:20:14,Web,178496.0
6367,264,2024-04-17 04:05:41,Unknown,306667.0
6368,41,2024-01-27 10:10:30,Mobile,127945.0
6369,127,2025-03-25 06:10:23,Unknown,208763.0
6370,601,2026-07-28 20:45:13,Tablet,83653.0
6371,426,2024-01-17 15:04:56,Mobile,124283.0
6372,267,2024-03-16 02:08:52,Web,188610.0
6373,424,2024-03-17 01:03:50,Mobile,298524.0
6374,445,2024-03-31 13:16:06,Tablet,147493.0
6375,649,2024-02-09 14:05:29,Smart TV,137922.0
6376,733,2025-10-25 04:12:53,Desktop,141873.0
6377,708,2026-08-17 02:37:13,Web,133550.0
6378,247,2024-09-29 04:47:27,Unknown,278983.0
6379,320,2024-03-07 12:28:46,Mobile,200542.0
6380,215,2026-09-14 12:11:43,Unknown,43546.0
6381,890,2024-06-27 17:08:39,Web,246029.0
6382,395,2024-09-26 04:04:22,Smart TV,52570.0
6383,667,2024-01-11 23:00:11,Smart TV,61118.0
6384,383,2026-08-27 11:33:48,Unknown,108512.0
6385,74,2025-05-23 07:17:03,Desktop,216853.0
6386,15,2025-03-25 05:16:49,Unknown,134965.0
6387,628,2024-11-24 06:26:13,Tablet,83368.0
6388,895,2026-01-06 01:15:19,Tablet,250892.0
6389,263,2024-11-21 08:22:57,Mobile,283957.0
6390,31,2026-08-02 21:12:05,Desktop,177962.0
6391,153,2026-05-03 21:30:34,Unknown,379588.0
6392,551,2026-03-02 02:08:42,Unknown,50788.0
6393,1035,2024-04-27 05:59:52,Smart TV,240251.0
6394,227,2026-03-21 21:22:49,Unknown,52286.0
6395,379,2025-06-12 18:57:40,Unknown,106946.0
6396,158,2024-12-09 21:31:24,Desktop,279743.0
6397,729,2024-09-28 23:09:11,Mobile,113108.0
6398,305,2025-02-18 15:31:25,Desktop,88689.0
6399,1091,2026-08-17 15:46:58,Smart TV,176780.0
6400,571,2025-07-15 02:16:38,Mobile,356968.0
6401,351,2025-08-02 23:19:17,Smart TV,309615.0
6402,304,2026-04-18 09:52:12,Smart TV,100012.0
6403,965,2025-05-24 22:29:00,Smart TV,132664.0
6404,940,2025-06-03 02:25:35,Unknown,154616.0
6405,276,2024-09-14 01:57:32,Unknown,155489.0
6406,735,2024-03-26 07:58:22,Web,92409.0
6407,931,2025-08-13 06:29:45,Desktop,37471.0
6408,886,2025-01-29 03:03:16,Desktop,249550.0
6409,34,2024-03-25 16:14:46,Tablet,189395.0
6410,667,2026-01-21 04:15:53,Smart TV,125210.0
6411,119,2026-06-21 20:28:15,Tablet,164199.0
6412,867,2026-03-05 04:01:04,Mobile,177025.0
6413,1136,2024-10-04 00:03:35,Unknown,173739.0
6414,1164,2024-07-03 23:58:03,Smart TV,206936.0
6415,801,2026-07-08 17:36:01,Tablet,114668.0
6416,855,2024-08-22 07:31:43,Unknown,81816.0
6417,710,2024-02-15 14:14:25,Smart TV,106044.0
6418,877,2024-01-09 12:23:32,Mobile,94289.0
6419,76,2024-12-13 01:46:18,Desktop,164097.0
6420,89,2025-03-02 22:46:56,Unknown,189886.0
6421,1035,2026-04-29 01:17:52,Web,122362.0
6422,883,2026-08-08 10:44:25,Tablet,140335.0
6423,590,2026-03-04 02:27:31,Smart TV,201827.0
6424,135,2025-02-05 01:45:14,Tablet,178456.0
6425,1197,2025-09-16 01:32:25,Mobile,152276.0
6426,1034,2024-04-22 11:18:17,Smart TV,135511.0
6427,1011,2025-06-18 09:35:41,Mobile,208216.0
6428,922,2025-03-29 10:09:39,Mobile,139130.0
6429,244,2026-02-24 17:24:43,Mobile,101283.0
6430,84,2024-10-12 06:51:17,Desktop,181485.0
6431,216,2024-12-06 16:13:48,Desktop,130139.0
6432,364,2025-09-27 11:43:56,Tablet,55872.0
6433,807,2024-02-06 07:12:10,Smart TV,320273.0
6434,1016,2024-10-25 20:12:53,Smart TV,87481.0
6435,967,2026-09-01 13:22:12,Web,220753.0
6436,154,2026-06-28 11:29:10,Smart TV,76878.0
6437,583,2024-07-25 21:47:20,Tablet,380513.0
6438,215,2024-06-23 02:03:54,Unknown,97311.0
6439,53,2024-07-31 17:56:03,Mobile,187618.0
6440,7,2024-09-12 23:05:01,Tablet,97964.0
6441,312,2026-05-17 08:42:49,Smart TV,133523.0
6442,20,2025-09-03 22:22:26,Smart TV,41726.0
6443,1066,2025-07-01 12:52:20,Mobile,75965.0
6444,1153,2024-01-19 18:09:23,Web,354337.0
6445,99,2024-10-14 08:07:59,Unknown,318520.0
6446,817,2026-01-04 02:43:36,Desktop,129685.0
6447,346,2025-04-22 16:09:44,Web,66889.0
6448,551,2026-03-10 23:35:58,Desktop,272124.0
6449,782,2024-01-20 06:33:23,Smart TV,104349.0
6450,729,2026-01-08 12:03:16,Unknown,243193.0
6451,1087,2025-08-24 11:32:38,Smart TV,152988.0
6452,513,2026-06-13 22:44:48,Desktop,118359.0
6453,1199,2025-04-05 09:59:29,Mobile,136117.0
6454,1091,2024-02-13 06:24:58,Smart TV,87387.0
6455,841,2024-03-27 23:15:54,Unknown,76226.0
6456,460,2025-11-16 16:03:44,Unknown,238203.0
6457,76,2025-09-27 02:15:18,Desktop,131093.0
6458,959,2025-09-09 11:08:22,Mobile,103737.0
6459,1083,2026-01-02 07:55:49,Tablet,133451.0
6460,33,2024-01-14 05:46:08,Unknown,91021.0
6461,998,2025-07-04 12:26:52,Smart TV,94270.0
6462,161,2024-11-20 02:31:35,Desktop,244268.0
6463,229,2026-02-12 15:31:42,Tablet,190655.0
6464,838,2024-02-15 03:13:36,Smart TV,55671.0
6465,650,2025-06-01 22:38:05,Unknown,211501.0
6466,636,2024-05-12 13:27:13,Desktop,195516.0
6467,1181,2024-08-11 20:16:19,Unknown,304915.0
6468,86,2025-10-05 23:59:40,Web,152283.0
6469,37,2025-12-06 08:28:02,Desktop,156753.0
6470,1080,2026-06-23 07:13:36,Smart TV,158681.0
6471,47,2025-06-19 04:21:42,Tablet,392942.0
6472,802,2024-02-14 05:00:15,Web,193285.0
6473,462,2024-07-06 20:14:22,Mobile,158180.0
6474,706,2025-11-09 07:19:58,Tablet,154616.0
6475,214,2025-09-24 01:32:43,Unknown,340534.0
6476,1017,2025-06-12 15:28:03,Mobile,238451.0
6477,1056,2025-12-28 23:12:09,Desktop,293128.0
6478,568,2026-04-08 11:36:16,Desktop,79358.0
6479,516,2024-12-21 09:57:11,Desktop,287335.0
6480,1017,2025-07-27 18:57:52,Unknown,56255.0
6481,630,2024-05-28 12:44:42,Web,42019.0
6482,456,2025-06-22 04:50:16,Web,29961.0
6483,122,2025-10-27 02:01:14,Smart TV,125182.0
6484,682,2024-12-08 00:01:16,Unknown,31007.0
6485,653,2025-05-10 23:11:37,Unknown,133771.0
6486,123,2025-10-29 08:00:28,Desktop,130190.0
6487,797,2024-03-10 09:47:54,Web,52260.0
6488,174,2024-12-30 03:23:29,Desktop,322740.0
6489,648,2025-03-23 15:08:12,Tablet,298856.0
6490,321,2026-09-10 09:37:38,Tablet,160516.0
6491,701,2024-03-17 16:09:05,Unknown,123303.0
6492,741,2026-02-01 18:02:20,Smart TV,167875.0
6493,140,2024-09-23 14:14:11,Web,30332.0
6494,177,2025-09-01 13:45:25,Mobile,147473.0
6495,126,2026-04-25 21:24:52,Tablet,96406.0
6496,415,2026-07-15 12:01:00,Smart TV,300543.0
6497,259,2025-04-01 18:56:34,Tablet,121818.0
6498,971,2025-05-04 17:25:23,Desktop,86252.0
6499,460,2024-10-31 17:09:07,Mobile,206090.0
6500,396,2025-04-07 09:55:23,Desktop,154616.0
6501,1089,2025-10-25 05:56:54,Unknown,87495.0
6502,884,2026-09-14 12:26:44,Unknown,82378.0
6503,771,2025-05-05 13:10:40,Web,156163.0
6504,699,2025-11-21 09:24:36,Tablet,48671.0
6505,1045,2026-02-13 20:50:27,Web,139395.0
6506,734,2024-12-03 08:37:26,Desktop,137876.0
6507,372,2025-12-03 01:47:14,Mobile,176056.0
6508,680,2024-09-20 09:27:54,Tablet,128330.0
6509,412,2025-09-16 00:24:24,Unknown,34235.0
6510,960,2025-01-29 22:05:18,Web,63504.0
6511,492,2025-06-07 19:40:01,Tablet,157820.0
6512,924,2024-03-05 12:51:32,Web,227069.0
6513,546,2024-08-18 00:53:51,Unknown,99634.0
6514,955,2026-07-09 08:44:25,Desktop,171283.0
6515,575,2024-03-03 05:40:25,Web,128568.0
6516,1097,2026-02-22 00:16:11,Tablet,106112.0
6517,789,2025-12-20 22:51:31,Unknown,214857.0
6518,96,2025-07-06 16:26:03,Web,109012.0
6519,357,2025-05-14 06:01:39,Mobile,139032.0
6520,229,2024-12-25 16:13:03,Tablet,207861.0
6521,175,2024-12-15 14:48:18,Desktop,46613.0
6522,134,2026-01-28 17:47:46,Smart TV,120953.0
6523,176,2024-08-28 19:12:25,Web,209398.0
6524,42,2025-12-16 23:17:40,Tablet,267000.0
6525,241,2025-02-11 15:28:46,Mobile,124386.0
6526,869,2024-06-22 11:18:46,Tablet,221492.0
6527,1118,2025-06-19 21:00:52,Smart TV,158609.0
6528,353,2026-08-16 02:46:01,Smart TV,200227.0
6529,1167,2025-10-06 22:56:14,Smart TV,104374.0
6530,1131,2025-03-09 16:01:06,Mobile,64651.0
6531,804,2026-05-12 16:08:00,Unknown,40898.0
6532,1169,2025-01-02 16:45:26,Tablet,172448.0
6533,759,2025-12-09 06:16:54,Desktop,110810.0
6534,1030,2024-02-26 00:56:33,Mobile,276803.0
6535,457,2026-03-06 16:04:25,Web,135397.0
6536,264,2024-10-19 17:24:55,Mobile,338895.0
6537,135,2024-12-20 11:27:26,Desktop,228419.0
6538,136,2025-07-24 04:07:27,Smart TV,220723.0
6539,189,2026-03-11 21:58:43,Mobile,325323.0
6540,891,2025-04-12 17:11:26,Tablet,237735.0
6541,405,2026-04-26 04:15:31,Smart TV,117926.0
6542,610,2024-11-16 08:52:33,Web,203322.0
6543,331,2024-12-23 11:44:16,Web,377722.0
6544,502,2024-09-05 06:21:55,Mobile,303120.0
6545,329,2024-12-11 10:55:09,Tablet,156899.0
6546,142,2024-10-26 21:05:33,Tablet,178041.0
6547,920,2025-04-27 01:32:21,Smart TV,97912.0
6548,4,2025-01-04 15:36:16,Desktop,289371.0
6549,758,2025-07-19 07:08:33,Web,92567.0
6550,444,2024-12-03 11:09:48,Desktop,93761.0
6551,812,2026-06-14 17:08:32,Desktop,176197.0
6552,895,2025-05-27 15:47:10,Web,108646.0
6553,639,2026-01-06 11:15:57,Mobile,202217.0
6554,63,2025-11-08 14:42:07,Desktop,246436.0
6555,845,2026-05-30 16:19:41,Unknown,328088.0
6556,56,2025-01-21 00:50:17,Tablet,121054.0
6557,604,2024-05-30 22:25:39,Mobile,203633.0
6558,184,2025-09-20 06:22:07,Desktop,98676.0
6559,699,2024-02-21 15:41:14,Desktop,223359.0
6560,123,2025-08-12 21:04:54,Desktop,213086.0
6561,244,2024-04-06 05:02:20,Desktop,187021.0
6562,1035,2024-07-15 21:23:27,Mobile,221235.0
6563,215,2025-01-12 00:05:38,Unknown,148960.0
6564,753,2025-09-28 12:43:13,Smart TV,224588.0
6565,162,2025-03-21 20:20:44,Unknown,345835.0
6566,796,2025-06-09 01:15:13,Unknown,173803.0
6567,64,2024-01-07 11:53:45,Smart TV,124822.0
6568,1067,2024-01-18 02:53:06,Mobile,168832.0
6569,562,2024-08-04 08:44:49,Smart TV,180645.0
6570,537,2024-07-19 06:45:48,Mobile,73940.0
6571,705,2024-09-29 20:54:36,Unknown,97921.0
6572,267,2025-08-14 02:59:08,Unknown,281659.0
6573,221,2025-09-02 13:47:46,Tablet,347357.0
6574,97,2025-09-08 02:25:11,Smart TV,78143.0
6575,853,2024-11-20 20:42:57,Web,93687.0
6576,1176,2024-11-05 19:44:05,Mobile,259662.0
6577,1168,2024-01-28 02:42:48,Mobile,187138.0
6578,169,2024-12-14 07:53:21,Tablet,402430.0
6579,789,2024-10-25 07:39:12,Desktop,211611.0
6580,547,2026-07-05 22:07:40,Mobile,160082.0
6581,1195,2025-02-27 01:12:54,Web,188498.0
6582,413,2026-04-03 22:57:48,Web,241641.0
6583,452,2024-07-02 12:31:14,Web,215239.0
6584,1149,2025-07-13 20:26:53,Tablet,193637.0
6585,36,2026-06-03 10:56:18,Web,225434.0
6586,844,2024-10-09 20:04:28,Web,161221.0
6587,200,2025-11-30 14:43:41,Unknown,216771.0
6588,580,2024-02-02 12:07:27,Smart TV,259522.0
6589,593,2024-04-12 02:55:58,Web,208085.0
6590,408,2025-08-03 03:34:24,Unknown,158460.0
6591,1187,2024-03-16 14:26:03,Smart TV,294118.0
6592,55,2025-10-01 13:07:01,Web,62560.0
6593,1033,2026-05-20 13:47:21,Web,208957.0
6594,388,2025-09-12 09:28:54,Tablet,154616.0
6595,1088,2025-08-24 05:12:13,Tablet,80062.0
6596,665,2025-05-10 18:42:40,Tablet,237073.0
6597,93,2024-07-15 17:24:46,Desktop,54717.0
6598,170,2024-06-06 01:53:02,Tablet,117636.0
6599,839,2025-08-03 23:23:28,Desktop,167555.0
6600,127,2025-04-12 09:10:31,Mobile,164943.0
6601,387,2024-09-19 00:48:58,Unknown,236530.0
6602,241,2026-08-04 09:58:07,Mobile,36136.0
6603,1134,2024-04-13 08:50:18,Mobile,289960.0
6604,1013,2026-06-18 01:13:08,Tablet,49972.0
6605,733,2024-11-07 23:55:36,Unknown,88113.0
6606,277,2025-11-29 07:00:05,Mobile,148410.0
6607,18,2026-06-14 21:12:51,Web,89925.0
6608,670,2026-06-24 09:03:57,Web,214129.0
6609,740,2025-03-17 02:51:05,Desktop,134479.0
6610,1156,2025-07-09 16:13:05,Mobile,38235.0
6611,391,2025-11-08 04:42:14,Web,53960.0
6612,221,2025-05-23 15:42:13,Web,90856.0
6613,1055,2024-08-27 05:44:10,Tablet,134165.0
6614,832,2026-02-06 12:28:49,Unknown,251192.0
6615,843,2026-04-12 02:46:53,Smart TV,67329.0
6616,1155,2024-11-01 18:47:47,Unknown,58320.0
6617,124,2024-01-02 02:48:14,Desktop,54213.0
6618,47,2024-05-05 15:16:59,Web,206826.0
6619,756,2025-10-02 14:12:23,Desktop,133689.0
6620,454,2025-07-15 23:33:41,Smart TV,296030.0
6621,1035,2024-11-10 03:37:13,Smart TV,108197.0
6622,348,2024-06-28 18:23:51,Unknown,49025.0
6623,115,2024-11-17 07:16:16,Unknown,206018.0
6624,1171,2026-03-08 23:19:36,Web,26505.0
6625,16,2025-09-21 09:50:32,Smart TV,104144.0
6626,1113,2024-08-24 14:27:48,Smart TV,48687.0
6627,367,2024-03-28 00:57:24,Smart TV,134322.0
6628,588,2026-09-03 04:27:11,Web,322200.0
6629,1194,2024-03-22 12:44:12,Tablet,212095.0
6630,1043,2026-02-04 03:03:40,Tablet,178909.0
6631,639,2025-08-30 13:00:30,Desktop,167559.0
6632,869,2024-09-19 08:59:10,Mobile,191899.0
6633,992,2024-07-22 04:40:05,Tablet,211910.0
6634,983,2026-08-06 23:24:53,Mobile,182039.0
6635,332,2024-01-24 05:38:25,Smart TV,182597.0
6636,353,2025-01-28 11:26:43,Desktop,283954.0
6637,539,2024-05-29 01:11:32,Smart TV,119291.0
6638,1057,2026-02-10 04:02:57,Web,205894.0
6639,744,2026-09-08 13:49:34,Mobile,89889.0
6640,448,2024-03-02 05:02:32,Mobile,127035.0
6641,32,2024-04-28 04:07:07,Web,113694.0
6642,630,2024-07-08 03:02:44,Smart TV,104543.0
6643,1029,2025-11-25 01:00:42,Unknown,327670.0
6644,283,2026-01-26 04:50:50,Mobile,335383.0
6645,260,2025-03-13 01:55:56,Smart TV,145149.0
6646,969,2025-09-19 21:15:07,Smart TV,164801.0
6647,377,2024-12-25 14:40:01,Web,262172.0
6648,160,2024-03-06 07:42:26,Unknown,153279.0
6649,890,2026-03-16 10:33:25,Desktop,189727.0
6650,916,2025-12-24 14:40:06,Tablet,98600.0
6651,54,2026-08-26 01:27:30,Tablet,171938.0
6652,579,2025-05-26 11:26:19,Web,52396.0
6653,377,2024-05-11 01:39:21,Smart TV,78202.0
6654,17,2026-01-19 10:15:56,Web,58185.0
6655,1168,2026-01-12 08:08:01,Desktop,126434.0
6656,431,2026-02-21 20:05:39,Desktop,66471.0
6657,229,2025-02-20 02:42:29,Tablet,172670.0
6658,966,2024-11-10 11:11:31,Smart TV,278038.0
6659,82,2025-05-14 04:10:04,Unknown,58689.0
6660,1188,2024-12-04 02:28:25,Smart TV,329632.0
6661,1117,2026-07-13 16:31:01,Desktop,58460.0
6662,1014,2024-04-30 11:43:20,Tablet,212050.0
6663,821,2024-01-11 06:37:04,Smart TV,87822.0
6664,365,2026-01-11 11:00:27,Unknown,85560.0
6665,585,2025-12-29 13:42:05,Smart TV,254759.0
6666,142,2026-04-11 10:14:11,Web,147416.0
6667,53,2025-06-15 00:50:22,Unknown,137897.0
6668,135,2024-03-10 18:07:17,Web,232087.0
6669,101,2024-03-02 05:41:06,Tablet,186375.0
6670,524,2024-06-23 10:03:19,Tablet,137051.0
6671,420,2025-02-19 14:11:22,Web,119019.0
6672,1104,2026-02-12 14:27:47,Mobile,189034.0
6673,245,2025-07-05 19:04:45,Desktop,38197.0
6674,1004,2026-01-04 16:02:21,Smart TV,286061.0
6675,950,2024-10-22 21:24:46,Unknown,108983.0
6676,598,2025-01-18 04:33:59,Desktop,188746.0
6677,210,2025-10-17 18:48:16,Mobile,345774.0
6678,651,2025-03-01 18:02:27,Desktop,169367.0
6679,687,2024-10-10 22:51:36,Web,198175.0
6680,898,2025-09-03 16:37:50,Smart TV,128244.0
6681,125,2025-05-02 16:05:29,Unknown,178977.0
6682,765,2024-12-11 07:39:47,Smart TV,154616.0
6683,402,2024-04-16 09:32:45,Web,59513.0
6684,360,2024-04-21 23:14:25,Web,57351.0
6685,783,2025-04-03 04:37:49,Web,87383.0
6686,333,2024-11-30 03:48:30,Tablet,141926.0
6687,728,2025-03-17 11:40:37,Web,72525.0
6688,319,2026-02-16 09:49:05,Tablet,131769.0
6689,277,2026-03-11 05:36:15,Web,31608.0
6690,150,2024-01-04 15:13:59,Mobile,77892.0
6691,938,2024-06-14 13:41:21,Unknown,111823.0
6692,219,2026-01-11 10:08:35,Tablet,139345.0
6693,843,2025-04-07 08:26:32,Mobile,140799.0
6694,1175,2024-09-01 05:51:15,Web,294551.0
6695,799,2026-01-07 22:39:03,Web,71096.0
6696,3,2025-03-08 12:38:51,Smart TV,54819.0
6697,233,2025-11-20 12:13:34,Web,332365.0
6698,720,2024-05-09 07:54:57,Web,195250.0
6699,148,2024-04-15 00:59:32,Unknown,326931.0
6700,350,2024-02-03 19:34:46,Unknown,166976.0
6701,70,2024-10-31 02:07:44,Desktop,355636.0
6702,382,2024-04-08 13:12:03,Smart TV,43440.0
6703,646,2024-05-07 21:55:44,Desktop,150524.0
6704,1181,2025-02-21 00:59:59,Desktop,153506.0
6705,166,2026-08-30 09:51:09,Desktop,243650.0
6706,368,2024-02-03 18:01:55,Desktop,164103.0
6707,162,2026-03-19 01:38:51,Desktop,328858.0
6708,294,2025-07-28 16:59:42,Tablet,111448.0
6709,681,2026-07-23 18:26:49,Smart TV,154744.0
6710,601,2024-06-17 19:41:15,Smart TV,227304.0
6711,803,2026-06-26 23:20:36,Smart TV,135415.0
6712,438,2026-07-16 18:18:04,Mobile,176205.0
6713,213,2024-03-06 07:31:21,Unknown,32589.0
6714,1189,2024-06-03 07:34:06,Desktop,116216.0
6715,303,2024-08-03 16:56:48,Web,179619.0
6716,1074,2026-04-01 01:05:28,Desktop,82129.0
6717,541,2024-10-12 20:02:03,Web,284292.0
6718,840,2024-02-05 10:08:55,Unknown,305231.0
6719,347,2025-03-04 03:49:00,Web,102105.0
6720,637,2024-05-12 17:00:21,Tablet,139830.0
6721,1170,2025-04-25 02:01:39,Web,60971.0
6722,781,2024-03-20 14:02:11,Mobile,240236.0
6723,639,2025-04-29 13:50:14,Tablet,43012.0
6724,876,2025-11-08 23:36:39,Web,228569.0
6725,170,2025-08-24 01:37:12,Smart TV,206021.0
6726,953,2026-06-06 01:12:21,Smart TV,87797.0
6727,68,2024-12-04 00:23:10,Desktop,119476.0
6728,487,2026-08-30 16:25:27,Web,253490.0
6729,814,2025-11-14 09:46:35,Smart TV,213816.0
6730,20,2024-10-28 19:33:44,Mobile,217497.0
6731,175,2025-08-22 21:35:47,Smart TV,31014.0
6732,482,2024-06-29 06:46:37,Mobile,258512.0
6733,237,2024-03-19 17:53:26,Web,180478.0
6734,351,2025-11-28 16:32:00,Mobile,115648.0
6735,831,2025-09-03 10:36:04,Desktop,310733.0
6736,291,2026-08-04 12:40:32,Tablet,90858.0
6737,908,2024-12-04 17:25:05,Smart TV,328294.0
6738,830,2025-01-18 17:38:32,Web,94786.0
6739,1067,2026-07-08 18:56:57,Smart TV,199454.0
6740,887,2024-01-15 18:11:30,Unknown,122060.0
6741,579,2024-02-18 18:42:21,Desktop,93020.0
6742,967,2025-06-07 07:56:32,Web,119320.0
6743,1181,2024-07-05 14:09:55,Unknown,177864.0
6744,1061,2024-01-25 19:44:13,Web,378717.0
6745,855,2024-12-09 08:41:11,Desktop,44588.0
6746,993,2025-01-08 00:29:32,Unknown,201435.0
6747,33,2024-10-14 17:07:28,Tablet,213958.0
6748,74,2024-08-28 08:05:13,Desktop,201269.0
6749,229,2024-08-09 17:11:41,Smart TV,130289.0
6750,1165,2024-08-21 21:04:22,Unknown,101972.0
6751,835,2026-01-11 18:19:28,Web,172950.0
6752,533,2024-06-10 18:09:31,Desktop,283209.0
6753,505,2026-01-16 08:58:35,Tablet,299719.0
6754,439,2024-05-24 11:15:50,Tablet,31281.0
6755,176,2026-03-11 22:27:59,Mobile,234962.0
6756,853,2026-07-31 02:44:30,Tablet,273770.0
6757,64,2025-09-06 19:27:06,Mobile,106696.0
6758,426,2024-08-24 14:20:47,Web,247108.0
6759,619,2024-12-03 04:37:29,Web,53708.0
